indicador;municipio;ano;resultado
16.1.2.2.1.2.2;2414100;0;0
16.1.2.2.2.2.1;2414100;0;0
16.1.2.2.2.2.2;2414100;0;0
16.1.2.2.3.2.1;2414100;0;0
16.1.2.2.3.2.2;2414100;0;0
2.4.3.1.3.2.4;2414100;2010;278
2.4.3.1.3.2.5;2414100;2010;839
3.2.1.1;2414100;2010;95.1
20.4.1.3;2414100;2010;10
1;2414100;2013;6.58
3.4.1;2414100;2015;None
3.4.2;2414100;2015;None
3.4.3;2414100;2015;None
3.2.1;2414100;2015;15
3.2.2;2414100;2015;3
3.2.3;2414100;2015;99999999999996
3.3.1;2414100;2015;0
3.3.2;2414100;2015;1
3.3.3;2414100;2015;99999999999996
19.1.2.1.1.1;2414100;2010;39.7
19.1.2.1.1.2;2414100;2010;0.7
19.1.2.2.1.1;2414100;2010;2.3
19.1.2.2.1.2;2414100;2010;62.9
19.1.2.3.1.1;2414100;2010;58.0
19.1.2.3.1.2;2414100;2010;36.4
17.1.2.3.1;2414100;2010;1877
17.1.2.3.2;2414100;2010;9
16.1.2.2.1.2.1;2414159;0;0
16.1.2.2.1.2.2;2414159;0;0
16.1.2.2.2.2.1;2414159;0;0
16.1.2.2.2.2.2;2414159;0;0
16.1.2.2.3.2.1;2414159;0;0
16.1.2.2.3.2.2;2414159;0;0
2.4.3.1.3.2.4;2414159;2010;247
2.4.3.1.3.2.5;2414159;2010;328
3.2.1.1;2414159;2010;98.1
20.4.1.3;2414159;2010;8
1;2414159;2013;-
3.4.1;2414159;2015;None
3.4.2;2414159;2015;None
3.4.3;2414159;2015;None
3.2.1;2414159;2015;4
3.2.2;2414159;2015;0
3.2.3;2414159;2015;99999999999996
3.3.1;2414159;2015;0
3.3.2;2414159;2015;1
3.3.3;2414159;2015;99999999999996
19.1.2.1.1.1;2414159;2010;20.5
19.1.2.1.1.2;2414159;2010;0.8
19.1.2.2.1.1;2414159;2010;-
19.1.2.2.1.2;2414159;2010;8.7
19.1.2.3.1.1;2414159;2010;79.6
19.1.2.3.1.2;2414159;2010;90.6
17.1.2.3.1;2414159;2010;1082
17.1.2.3.2;2414159;2010;53
16.1.2.2.1.2.1;2414209;0;0
16.1.2.2.1.2.2;2414209;0;0
16.1.2.2.2.2.1;2414209;0;0
16.1.2.2.2.2.2;2414209;0;0
16.1.2.2.3.2.1;2414209;0;0
16.1.2.2.3.2.2;2414209;0;0
2.4.3.1.3.2.4;2414209;2010;1169
2.4.3.1.3.2.5;2414209;2010;984
3.2.1.1;2414209;2010;95.7
20.4.1.3;2414209;2010;9
1;2414209;2013;16.39
3.4.1;2414209;2015;None
3.4.2;2414209;2015;None
3.4.3;2414209;2015;None
3.2.1;2414209;2015;9
3.2.2;2414209;2015;2
3.2.3;2414209;2015;99999999999996
3.3.1;2414209;2015;0
3.3.2;2414209;2015;1
3.3.3;2414209;2015;99999999999996
19.1.2.1.1.1;2414209;2010;35.3
19.1.2.1.1.2;2414209;2010;1.1
19.1.2.2.1.1;2414209;2010;1.3
19.1.2.2.1.2;2414209;2010;3.5
19.1.2.3.1.1;2414209;2010;63.5
19.1.2.3.1.2;2414209;2010;95.4
17.1.2.3.1;2414209;2010;2481
17.1.2.3.2;2414209;2010;15
16.1.2.2.1.2.1;2414308;0;0
16.1.2.2.1.2.2;2414308;0;0
16.1.2.2.2.2.1;2414308;0;0
16.1.2.2.2.2.2;2414308;0;0
16.1.2.2.3.2.1;2414308;0;0
16.1.2.2.3.2.2;2414308;0;0
2.4.3.1.3.2.4;2414308;2010;38
2.4.3.1.3.2.5;2414308;2010;225
3.2.1.1;2414308;2010;99.3
20.4.1.3;2414308;2010;5
1;2414308;2013;-
3.4.1;2414308;2015;None
3.4.2;2414308;2015;None
3.4.3;2414308;2015;None
3.2.1;2414308;2015;1
3.2.2;2414308;2015;0
3.2.3;2414308;2015;99999999999996
3.3.1;2414308;2015;0
3.3.2;2414308;2015;1
3.3.3;2414308;2015;99999999999996
19.1.2.1.1.1;2414308;2010;96.7
19.1.2.1.1.2;2414308;2010;44.6
19.1.2.2.1.1;2414308;2010;-
19.1.2.2.1.2;2414308;2010;3.0
19.1.2.3.1.1;2414308;2010;3.4
19.1.2.3.1.2;2414308;2010;52.4
17.1.2.3.1;2414308;2010;518
17.1.2.3.2;2414308;2010;99999999999992
16.1.2.2.1.2.1;2414407;0;0
16.1.2.2.1.2.2;2414407;0;0
16.1.2.2.2.2.1;2414407;0;0
16.1.2.2.2.2.2;2414407;0;0
16.1.2.2.3.2.1;2414407;0;0
16.1.2.2.3.2.2;2414407;0;0
2.4.3.1.3.2.4;2414407;2010;1240
2.4.3.1.3.2.5;2414407;2010;1811
3.2.1.1;2414407;2010;99.2
20.4.1.3;2414407;2010;25
1;2414407;2013;20.41
3.4.1;2414407;2015;None
3.4.2;2414407;2015;None
3.4.3;2414407;2015;None
3.2.1;2414407;2015;28
3.2.2;2414407;2015;2
3.2.3;2414407;2015;0
3.3.1;2414407;2015;0
3.3.2;2414407;2015;2
3.3.3;2414407;2015;0
19.1.2.1.1.1;2414407;2010;55.0
19.1.2.1.1.2;2414407;2010;4.7
19.1.2.2.1.1;2414407;2010;0.1
19.1.2.2.1.2;2414407;2010;22.3
19.1.2.3.1.1;2414407;2010;45.0
19.1.2.3.1.2;2414407;2010;73.0
17.1.2.3.1;2414407;2010;6608
17.1.2.3.2;2414407;2010;119
16.1.2.2.1.2.1;2414456;0;0
16.1.2.2.1.2.2;2414456;0;0
16.1.2.2.2.2.1;2414456;0;0
16.1.2.2.2.2.2;2414456;0;0
16.1.2.2.3.2.1;2414456;0;0
16.1.2.2.3.2.2;2414456;0;0
2.4.3.1.3.2.4;2414456;2010;105
2.4.3.1.3.2.5;2414456;2010;276
3.2.1.1;2414456;2010;97.8
20.4.1.3;2414456;2010;5
1;2414456;2013;-
3.4.1;2414456;2015;None
3.4.2;2414456;2015;None
3.4.3;2414456;2015;None
3.2.1;2414456;2015;3
3.2.2;2414456;2015;1
3.2.3;2414456;2015;99999999999996
3.3.1;2414456;2015;0
3.3.2;2414456;2015;1
3.3.3;2414456;2015;99999999999996
19.1.2.1.1.1;2414456;2010;1.6
19.1.2.1.1.2;2414456;2010;-
19.1.2.2.1.1;2414456;2010;1.3
19.1.2.2.1.2;2414456;2010;72.6
19.1.2.3.1.1;2414456;2010;97.2
19.1.2.3.1.2;2414456;2010;27.4
17.1.2.3.1;2414456;2010;616
17.1.2.3.2;2414456;2010;5
16.1.2.2.1.2.1;2414506;0;0
16.1.2.2.1.2.2;2414506;0;0
16.1.2.2.2.2.1;2414506;0;0
16.1.2.2.2.2.2;2414506;0;0
16.1.2.2.3.2.1;2414506;0;0
16.1.2.2.3.2.2;2414506;0;0
2.4.3.1.3.2.4;2414506;2010;566
2.4.3.1.3.2.5;2414506;2010;641
3.2.1.1;2414506;2010;97.3
20.4.1.3;2414506;2010;11
1;2414506;2013;8.93
3.4.1;2414506;2015;None
3.4.2;2414506;2015;None
3.4.3;2414506;2015;None
3.2.1;2414506;2015;13
3.2.2;2414506;2015;3
3.2.3;2414506;2015;99999999999996
3.3.1;2414506;2015;0
3.3.2;2414506;2015;1
3.3.3;2414506;2015;99999999999996
19.1.2.1.1.1;2414506;2010;5.7
19.1.2.1.1.2;2414506;2010;-
19.1.2.2.1.1;2414506;2010;1.3
19.1.2.2.1.2;2414506;2010;90.5
19.1.2.3.1.1;2414506;2010;93.0
19.1.2.3.1.2;2414506;2010;9.5
17.1.2.3.1;2414506;2010;2222
17.1.2.3.2;2414506;2010;36
16.1.2.2.1.2.1;2414605;0;0
16.1.2.2.1.2.2;2414605;0;0
16.1.2.2.2.2.1;2414605;0;0
16.1.2.2.2.2.2;2414605;0;0
16.1.2.2.3.2.1;2414605;0;0
16.1.2.2.3.2.2;2414605;0;0
2.4.3.1.3.2.4;2414605;2010;288
2.4.3.1.3.2.5;2414605;2010;772
3.2.1.1;2414605;2010;98
20.4.1.3;2414605;2010;10
1;2414605;2013;20.62
3.4.1;2414605;2015;None
3.4.2;2414605;2015;None
3.4.3;2414605;2015;None
3.2.1;2414605;2015;8
3.2.2;2414605;2015;2
3.2.3;2414605;2015;99999999999996
3.3.1;2414605;2015;0
3.3.2;2414605;2015;1
3.3.3;2414605;2015;99999999999996
19.1.2.1.1.1;2414605;2010;2.3
19.1.2.1.1.2;2414605;2010;0.2
19.1.2.2.1.1;2414605;2010;0.2
19.1.2.2.1.2;2414605;2010;62.3
19.1.2.3.1.1;2414605;2010;97.5
19.1.2.3.1.2;2414605;2010;37.6
17.1.2.3.1;2414605;2010;2890
17.1.2.3.2;2414605;2010;217
16.1.2.2.1.2.1;2414704;0;0
16.1.2.2.1.2.2;2414704;0;0
16.1.2.2.2.2.1;2414704;0;0
16.1.2.2.2.2.2;2414704;0;0
16.1.2.2.3.2.1;2414704;0;0
16.1.2.2.3.2.2;2414704;0;0
2.4.3.1.3.2.4;2414704;2010;83
2.4.3.1.3.2.5;2414704;2010;262
3.2.1.1;2414704;2010;97.8
20.4.1.3;2414704;2010;3
1;2414704;2013;-
3.4.1;2414704;2015;None
3.4.2;2414704;2015;None
3.4.3;2414704;2015;None
3.2.1;2414704;2015;3
3.2.2;2414704;2015;1
3.2.3;2414704;2015;99999999999996
3.3.1;2414704;2015;0
3.3.2;2414704;2015;1
3.3.3;2414704;2015;99999999999996
19.1.2.1.1.1;2414704;2010;16.1
19.1.2.1.1.2;2414704;2010;-
19.1.2.2.1.1;2414704;2010;-
19.1.2.2.1.2;2414704;2010;72.0
19.1.2.3.1.1;2414704;2010;83.9
19.1.2.3.1.2;2414704;2010;28.0
17.1.2.3.1;2414704;2010;1324
17.1.2.3.2;2414704;2010;3
16.1.2.2.1.2.1;2414753;0;0
16.1.2.2.1.2.2;2414753;0;0
16.1.2.2.2.2.1;2414753;0;0
16.1.2.2.2.2.2;2414753;0;0
16.1.2.2.3.2.1;2414753;0;0
16.1.2.2.3.2.2;2414753;0;0
2.4.3.1.3.2.4;2414753;2010;191
2.4.3.1.3.2.5;2414753;2010;65
3.2.1.1;2414753;2010;98.8
20.4.1.3;2414753;2010;2
1;2414753;2013;-
3.4.1;2414753;2015;None
3.4.2;2414753;2015;None
3.4.3;2414753;2015;None
3.2.1;2414753;2015;13
3.2.2;2414753;2015;0
3.2.3;2414753;2015;99999999999996
3.3.1;2414753;2015;0
3.3.2;2414753;2015;1
3.3.3;2414753;2015;99999999999996
19.1.2.1.1.1;2414753;2010;7.9
19.1.2.1.1.2;2414753;2010;0.8
19.1.2.2.1.1;2414753;2010;-
19.1.2.2.1.2;2414753;2010;8.8
19.1.2.3.1.1;2414753;2010;92.1
19.1.2.3.1.2;2414753;2010;90.4
17.1.2.3.1;2414753;2010;783
17.1.2.3.2;2414753;2010;2
16.1.2.2.1.2.1;2414803;0;0
16.1.2.2.1.2.2;2414803;0;0
16.1.2.2.2.2.1;2414803;0;0
16.1.2.2.2.2.2;2414803;0;0
16.1.2.2.3.2.1;2414803;0;0
16.1.2.2.3.2.2;2414803;0;0
2.4.3.1.3.2.4;2414803;2010;140
2.4.3.1.3.2.5;2414803;2010;268
3.2.1.1;2414803;2010;97.8
20.4.1.3;2414803;2010;6
1;2414803;2013;18.18
3.4.1;2414803;2015;None
3.4.2;2414803;2015;None
3.4.3;2414803;2015;None
3.2.1;2414803;2015;7
3.2.2;2414803;2015;2
3.2.3;2414803;2015;0
3.3.1;2414803;2015;0
3.3.2;2414803;2015;1
3.3.3;2414803;2015;0
19.1.2.1.1.1;2414803;2010;5.5
19.1.2.1.1.2;2414803;2010;0.8
19.1.2.2.1.1;2414803;2010;0.6
19.1.2.2.1.2;2414803;2010;11.8
19.1.2.3.1.1;2414803;2010;93.9
19.1.2.3.1.2;2414803;2010;87.4
17.1.2.3.1;2414803;2010;2265
17.1.2.3.2;2414803;2010;11
16.1.2.2.1.2.1;2414902;0;0
16.1.2.2.1.2.2;2414902;0;0
16.1.2.2.2.2.1;2414902;0;0
16.1.2.2.2.2.2;2414902;0;0
16.1.2.2.3.2.1;2414902;0;0
16.1.2.2.3.2.2;2414902;0;0
2.4.3.1.3.2.4;2414902;2010;28
2.4.3.1.3.2.5;2414902;2010;101
3.2.1.1;2414902;2010;99.2
20.4.1.3;2414902;2010;2
1;2414902;2013;-
3.4.1;2414902;2015;None
3.4.2;2414902;2015;None
3.4.3;2414902;2015;None
3.2.1;2414902;2015;1
3.2.2;2414902;2015;0
3.2.3;2414902;2015;99999999999996
3.3.1;2414902;2015;0
3.3.2;2414902;2015;1
3.3.3;2414902;2015;99999999999996
19.1.2.1.1.1;2414902;2010;72.5
19.1.2.1.1.2;2414902;2010;-
19.1.2.2.1.1;2414902;2010;-
19.1.2.2.1.2;2414902;2010;43.5
19.1.2.3.1.1;2414902;2010;27.5
19.1.2.3.1.2;2414902;2010;56.5
17.1.2.3.1;2414902;2010;391
17.1.2.3.2;2414902;2010;99999999999992
16.1.2.2.1.2.1;2415008;0;0
16.1.2.2.1.2.2;2415008;0;0
16.1.2.2.2.2.1;2415008;0;0
16.1.2.2.2.2.2;2415008;0;0
16.1.2.2.3.2.1;2415008;0;0
16.1.2.2.3.2.2;2415008;0;0
2.4.3.1.3.2.4;2415008;2010;178
2.4.3.1.3.2.5;2415008;2010;203
3.2.1.1;2415008;2010;99
20.4.1.3;2415008;2010;4
1;2415008;2013;-
3.4.1;2415008;2015;None
3.4.2;2415008;2015;None
3.4.3;2415008;2015;None
3.2.1;2415008;2015;2
3.2.2;2415008;2015;2
3.2.3;2415008;2015;99999999999996
3.3.1;2415008;2015;0
3.3.2;2415008;2015;1
3.3.3;2415008;2015;99999999999996
19.1.2.1.1.1;2415008;2010;1.8
19.1.2.1.1.2;2415008;2010;-
19.1.2.2.1.1;2415008;2010;0.2
19.1.2.2.1.2;2415008;2010;55.6
19.1.2.3.1.1;2415008;2010;98.0
19.1.2.3.1.2;2415008;2010;44.4
17.1.2.3.1;2415008;2010;567
17.1.2.3.2;2415008;2010;1
